canonical_smiles,UMAP1,UMAP2
CC1CSC(S1)C,8.816325,5.0661263
CCCSSC=CC,8.65652,5.3856673
CC(C)C(=O)OC1=CC=C(C=C1)OC,10.574637,4.982955
CC1(CCCC2(C13CCC(C3)C2(C)C)O)C,9.724356,7.3075666
COCC=CCCCC=C,8.621814,5.639523
CCCS(=O)OC,8.634446,5.4590974
CC(C)C(CCC(C)O)CCC(=O)C,9.146261,6.467764
CC(C)C(=O)SC,8.8327055,4.2574525
CC(C)C(=O)OC1=C(C=C(C=C1)C=O)OC,10.672471,4.8903956
COC(=O)CCC=C,8.741367,5.797649
CC1CCC(=O)OC1C,9.024277,4.826292
CCCCCCCOCCCCCC,8.565632,5.511716
CCCCCC(C=C)OC(=O)CC,8.76381,5.552875
CCC1NC(SC(S1)CC)CC,8.980167,5.02952
CC(CC(=O)OC)SC,8.851581,4.4534783
CC(=C)C1CC(CCC1(C)C=C)C(C)(C)O,9.331419,6.736456
CC1CCOC(S1)(C)C,8.964766,5.224975
CC(CC=C)C(=O)O,7.467259,4.4058056
CC(=CCCC(=CC(=O)C)C)C,9.622089,6.8680444
CCOC(=O)CC(C)CCC=C(C)C,9.178373,7.031864
CCCCC(CC)C(=O)OCC(C)CC,8.781619,5.5096374
CC1=C(C(=O)CC(C1)(C)C)O,10.731142,4.641609
CCOC(=O)CC(=O)OCC1=CC=CC=C1,10.842401,4.987898
CCCCC1=CSC=N1,10.841738,4.5685053
CCC1(C(O1)(C)C2=CC=CC=C2)C(=O)OCC,10.439747,4.710071
CC(C)C(=O)OC(C)C1=CC=CC=C1,10.870154,4.5840673
CC(C)(C1CCC(=C)CC1)OC(=O)C2=CC=CC=C2,10.395317,5.0247355
CC1=C(OC(=N1)CC(C)C)C,10.915577,4.605985
CC1=CN=C(S1)CC(C)C,12.05149,3.9567406
COC1=NC=CS1,11.289119,4.268103
CC1=CC=C(C=C1)C=CC=O,10.985759,4.709684
CC1COC2C1CCC(=C2)C,9.634546,7.42201
CC1=CN=C(C(=N1)OC)C,11.164366,4.383931
COC1=C(C=C(C=C1)CC=C)O,10.8736515,4.8187194
CC1=CC=C(C=C1)OCC(=O)OC,10.962269,4.732989
C[C@H](C1=CC=CC=C1)O,10.677782,4.8553443
C1=CC(=CC=C1/C=C/C(=O)O)O,11.686781,5.3550496
CC[C@@H](C)CO,8.951485,6.065497
C[C@@H](C=O)C1=CC=CC=C1,10.839792,4.543299
C1=CC=C(C=C1)/C=C/C(=O)C2=CC=CC=C2,11.105523,4.9200764
C/C=C/SC,10.357542,5.9204774
C[C@H]1CCC(=C(C)C)C(=O)C1,9.281202,7.6954384
CC(=CCC/C(=C/CC/C(=C/CC/C=C(/CC/C=C(/CCC=C(C)C)\C)\C)/C)/C)C,9.134939,7.005808
CCCC[C@H](C)O,8.697518,5.874783
CC[C@H](C1=CC=CC=C1)O,10.904456,4.748903
CCC[C@H](C)C(=O)OC,8.49623,5.428746
C[C@H]([C@H](C)S)O,8.303947,5.0304914
CCC[C@H](C)C(=O)O,7.6396017,4.564351
CC1=C(C(=O)CC1)CC=C,10.766852,4.778382
C[C@@H]1CCC(=O)O1,9.055258,5.5775146
CCCCC[C@@H]1CC=CC(=O)O1,8.823082,5.877039
C[C@H]1C2=C(C=C(C=C2)C)OC1=O,10.70994,4.962625
CC[C@H](C)C(=O)OC,8.06711,4.8320484
CC[C@@H](C)C(=O)/C=C/C,8.982742,6.862054
CC1=CC=C(O1)[C@@H](C)CC=O,10.669789,4.8436513
C[C@@H](CC=O)SC,8.925225,4.450402
C/C(=C/C[C@@H]1[C@]2(CCCC([C@@H]2CC[C@@]1(C)O)(C)C)C)/C=C,9.210078,7.5640893
C(/C(=C/C(=O)O)/C(=O)O)C(=O)O,8.034004,4.3829226
CC[C@@H](C)C(=O)OC,7.9320536,4.808647
CCC(=O)O[C@@H]1C[C@H](CC=C1C)C(=C)C,9.213166,7.651869
CCOC(=O)[C@@H](CC1=CC=CC=C1)C(=O)C,10.902914,4.730833
CC[C@H](C)N=C=S,8.824029,4.826427
C/C=C/C1=CC(=C(C=C1)OCC2=CC=CC=C2)OC,10.825664,4.7577143
C[C@@H](CC1=CC2=C(C=C1)OCO2)C=O,10.932569,4.793072
CC(C)C(=O)OC1=CC=CC=C1OC,10.545206,4.8250446
C/C=C/C1=CC(=C(C=C1)O)OC,11.171455,4.9423904
C[C@]12CCCC([C@@H]1CC[C@@]3([C@@H]2CC(=O)O3)C)(C)C,9.514591,8.050123
COC1=C(C=C(C=C1)CCNC(=O)C=CC2=CC(=C(C=C2)OC)OC)OC,11.009087,4.795151
COC1=C(C=C(C=C1)CCNC(=O)/C=C/C2=CC(=C(C=C2)OC)OC)OC,11.173467,4.8794947
CC1=CC[C@@H](C1(C)C)CC=O,9.381561,7.880958
C[C@@H]1CC(=O)C=C2[C@]1(C[C@@H](CC2)C(=C)C)C,9.464846,7.799163
C/C(=C/C#N)/CCC1=CC=CC=C1,11.670274,5.1601725
C/C=C\C1=CC=C(C=C1)OC,11.483919,5.0525856
C/C=C\C1=CC(=C(C=C1)O)OC,11.289448,4.9038095
C/C=C\C1=CC(=C(C=C1)OC)OC,11.137311,4.9745092
C[C@H](CC1=CC=C(C=C1)C(C)(C)C)C=O,10.724895,4.8399043
CC1=CC[C@@H](CC1)[C@@](C)(CCC=C(C)C)O,9.350559,7.944464
C[C@H](CCCC(C)(C)O)CC=O,9.181606,5.8491497
C1=CNC(=S)N=C1,11.592151,4.3253694
CC(C)CC(=O)/C=C\C(C)C,9.240542,7.037274
C1=CC=C(C=C1)/C=C/C#N,11.34673,4.827579
CC(=CCC/C(=C\C#N)/C)C,9.380174,6.8159056
CC/C(=C\C1=CC=CC=C1)/C=O,11.494759,5.414758
C/C(=C\C#N)/CCC1=CC=CC=C1,11.841676,5.306638
CC(=CCC/C(=C/C1OCCO1)/C)C,9.250808,7.024248
CCCCC/C(=C\C1=CC=CC=C1)/C=O,11.399706,5.151454
CC(=CCC/C(=C\CCC(=O)C)/C)C,9.198681,7.046539
CCCCCCC[C@@H]1CCCC(=O)O1,8.767234,5.853603
CCCCC[C@@H]1CCCC(=O)O1,8.79104,5.8159623
CC[C@H](C)CC(=O)CC,9.259452,7.3981175
CCCC[C@H](CC)COC(=O)C1=CC=CC=C1O,8.916709,5.681842
C[C@@H](CCCC(C)(C)O)CC=O,9.19346,5.8608932
C[C@@H](CC1=CC=C(C=C1)C(C)(C)C)C=O,10.600543,4.916756
CCCCC[C@H]1[C@H](CCC1=O)CC(=O)OC,8.978328,5.7854605
CCCCCC[C@H]1CCCC1=O,8.8170595,5.5966105
CC[C@H](C)CO,8.863598,6.095389
C1[C@@](OC[C@](O1)(CO)O)(CO)O,8.109389,5.089059
CC(=C)C1=CC(=C(C=C1)O)OC,10.960464,4.7361717
CCC(=O)[O-].[Na+],9.804876,5.9894643
CCCCCC[C@H](C)O,8.59,5.6295905
C(CC(=O)O)[C@@H](C(=O)O)N.Cl,7.388751,4.35421
CCC(C)C(=O)C(=O)[O-].[Na+],9.89772,5.9621058
CC1=CC[C@@](CC1)(C(C)C)O,9.996811,5.634173
CCC[C@H](C)O,8.742795,6.199
CCCCC[C@H](C)O,8.693599,5.90256
CCCCC[C@@H](C=C)O,8.7404585,5.6494775
CCCC(CCOC(=O)C)SC(=O)C,8.804497,4.999728
CC1=C[C@@H](C2CC1C2(C)C)O,9.482825,7.8935328
CC[C@@H](C1=CC=CC=C1)O,10.549292,4.9459586
C/C(=C\OC(=O)C)/C1=CC=CC=C1,11.568567,5.2144756
CC1COC(O1)CC(C)CCCC(C)(C)O,9.276893,6.025752
C(=O)([O-])[O-].[OH-].[Mg+2],9.691492,5.936898
CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-],9.893208,6.2766724
CC1(CCC(CC1)C(C)(C)OC)OC,8.990244,5.4172726
CCC(C(C)C)(C(C)C)C(=O)NCC,9.206091,4.0003366
CCCC(=O)C(CC)S,8.835719,4.9269047
CC(C)CC1CC(CCO1)(C)O,9.247401,6.5969133
CCCCCC=CC(CC=C)O,8.670306,5.5308394
CC1=NC(SC1)C(C)C,11.23242,4.476731
CCCCCCCCC(C)C#N,8.624949,5.496121
CCC=CCC=CC=CC(=O)OCC,8.670095,5.8334928
CC(C)C(=O)OC(C)CC(=C)C,9.26566,7.084711
CCCCCC1CCCC1O,8.705611,5.4906864
CC(=C)C1CCC(C1=C)(C)C(=O)C2CCCC2=O,10.512322,4.981345
CC1CC(CC(C1)(C)C)CC(=O)C2CCCC2=O,9.549628,7.796931
CC(C(C)(CC=C(C)C)C=C)O,9.183891,6.8885736
CC(CC(C)C1=CC=CC=C1)CO,10.89872,4.7128096
CC(=CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)C,10.959654,4.5462737
CC1=CC(=C(C=C1)OCC=C)C,10.82686,4.895665
CC1=C(N=CS1)CCOC(=O)C(C)C,11.37889,4.523042
CC(C)C(=O)OCCCC1CCCCC1,8.802571,5.1311707
CCCC(=O)OCCCC1CCCCC1,8.750866,5.391139
CC1CCOC(C1)C2=CC=CC=C2,10.78884,4.8400226
CCCC(CCOC)S,8.919507,5.0045805
CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,8.562894,5.602023
CCCCC(C(C)CCC)O,8.842639,5.3259964
CCOC1=C(C=CC(=C1)C=O)O.CC(C)C(=O)[O-],10.203123,5.7532506
CCC(O)OC,8.726133,5.4205537
[O-]P(=O)([O-])[O-].[Na+].[Al+3],9.685406,5.9249935
CC(CCC=C(C)C)CC#N,9.263321,7.0696297
COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,10.153445,6.7060866
CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC,10.992917,4.560852
CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)CO,8.512836,5.736676
C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O,7.9174495,5.619597
CC\1C=C(CC/C1=C\NC2=CC=CC=C2C(=O)OC)C,11.537979,5.286189
CCC(=O)OC1C=CC2C1C3CCC2C3,9.647424,7.794496
CC1(CCC=C2C1CCC(C2)C=O)C,9.778991,7.0797024
CCC1C(=O)C(=CO1)CO,10.562825,4.890259
C[C@@H]1CCC23C[C@@H]1C([C@@H]2CCC3=C)(C)C,9.527683,7.887175
CC#CC#CCC1=CC=CC=C1,9.05582,5.7440805
CCC=C(C=O)C1=CC=CC=C1,10.843673,4.802384
COC1=CC2=C(C=CN=C2C=C1)[C@H](C3CC4CCN3CC4C=C)O.O.O.Cl,11.055183,4.7673187
[O-][Si]([O-])([O-])[O-].[Mg+2].[Al+3],9.743461,5.929062
CC1=C[C@H]2[C@@H](CC[C@@]([C@H]2CC1)(C)O)C(C)C,9.436803,7.5712633
CC1=C[C@H]2[C@@H](CC[C@]([C@H]2CC1)(C)O)C(C)C,9.421136,7.77456
C[C@@H]1CC(C=C([C@@]12CCC(=C(C)C)C2)C)O,9.336899,7.7653904
CC(=CCCC1=CCC[C@@H](C1)COC(=O)C)C,9.21235,7.417375
C[C@@H]1C[C@H]2CC(CO[C@@H]2C[C@@H]1C)(C)C,9.527632,7.7432113
CCOC1=C(C=C(C=C1)C(OCC)OCC)OC,10.805609,4.859035
C[C@@H]1CC([C@H]2[C@H]1C[C@@H](CC2)CC(=O)C)(C)C,9.610252,7.7648215
C[C@@H]1[C@@H](CC[C@]1(C)OC(=O)C)C(=C)C,9.19042,7.7389402
CC1=CC=C(C=C1)OCCOC,11.0254755,4.658501
C1CCCCCC(=O)OCCCC(=O)CCCC1,8.779148,5.3868756
CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],9.701601,6.1852307
C1CSCN1CCS,9.451224,4.3598385
CC1(C2CCC1(C(C2)OC(=O)CC3=CC=CC=C3)C)C,9.922597,6.991172
CCC(=O)OCCCC1CCCCC1,8.765977,5.3488016
CC1(CC(=O)C2C(C1=O)(O2)C)C,9.77157,4.890287
CC(CC1=CC2=C(C=C1)OCO2)C=NC3=CC=CC=C3C(=O)OC,11.1158,4.5720363
CC(C)CC(=O)C(=O)[O-].[Na+],9.883209,5.9655995
C1C(=O)OC2=CC=CC=C2O1,10.761477,4.8114815
CCCCCCOCC#N,8.493498,5.3469315
CC1OCC2(CCC(=CC2)C)CO1,10.132602,5.1755457
CC(C)(C)C1CCC2(CC1)CCC(=O)O2,9.851375,5.239002
CCCCCCOC(=O)/C=C/C(=O)OCCCCCC,8.635617,5.755557
CCCCCCCCOC(=O)/C=C/C1=CC=CC=C1,8.663467,5.852752
CC(CC/C=C(\C)/CCC=C(C)C)CCO,9.199373,7.1177225
CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCCC(C)CCCC(C)CCCC(C)C,9.298456,7.2953143
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,8.628679,6.1317816
C/C=C(\C)/COC(=O)/C(=C/C)/C,9.18399,7.1049905
CC(=CCC/C(=C/CC1=C(C=C2C(=C1)C=CC(=O)O2)O)/C)C,9.397428,6.8880444
C/C/1=C\CC/C(=C/CC(=C(C)C)CC1)/C,9.161449,7.19777
CC(=CCC/C(=C/CC[C@@](C)(C=C)O)/C)C,9.197594,7.1977377
CC/C=C\C[C@@H]1[C@H](CCC1=O)CC(=O)OC,8.839205,6.6450486
CCCCCCCC/C=C/CCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO,8.558845,5.76224
CCC/C=C(\C)/C(=O)O,9.315795,6.8333583
CC/C=C/CC(=O)O,8.762215,6.2293506
CCCCCCC/C=C/C(=O)O,8.651859,6.0185432
C(CCCCO)CCC/C=C/CCCCCC(=O)O,8.635638,5.9612465
CCCC/C=C/CCCCO,8.604986,5.9612827
C/C=C/CCC=O,8.751488,6.3034472
CC/C=C/C=C/C=O,8.68893,6.1982718
CCCCC/C=C/CC=O,8.63308,6.0484414
CC/C=C/C/C=C/C=C/C=O,8.74422,6.3302712
CCCCCC/C=C/CCC=O,8.671235,5.985243
CCCCCC/C=C\CC(=O)O,8.60606,5.9211154
CCCCC/C=C\CCC(=O)O,8.588816,5.953559
C/C/1=C\CC/C(=C/C2C(C2(C)C)CC1)/C,9.256386,7.0598097
CC1=C[C@H]2[C@@H](CC[C@@](C2CC1)(C)O)C(C)C,9.566735,7.8385844
C1=CC=C(C=C1)/C=C/CO,10.946438,4.839085
CC(=O)OC/C=C\C1=CC=CC=C1,11.361356,5.266915
CC(=CCC/C(=C\CCC(=C)C=C)/C)C,9.23981,7.007356
C[C@H]1CCC2C1[C@H]3[C@H](C3(C)C)CCC2=C,9.5359535,8.07664
C/C/1=C\CCC2([C@H](O2)CC(/C=C/C1)(C)C)C,9.176004,7.3471875
C/C=C/C1=CC(=C(C(=C1)OC)OC)OC,11.360997,5.3465805
CC/C=C\CC1C(CCC1=O)CC(=O)OC,8.84108,6.44478
CC(=CCC/C(=C\CCC(C)(C=C)O)/C)C,9.19351,7.06118
CC/C=C/CC/C=C/CO,8.723098,6.156425
CC(=C)CC/C=C(\C)/C=C,9.189712,7.013376
C1=CC=C(C=C1)CCCOC(=O)/C=C/C2=CC=CC=C2,11.075711,4.8702035
CC1(C2C[C@@H](C(=C)C1C2)O)C,10.1775055,4.83206
C[C@H]1CC[C@H](CC2=C1C(=O)C[C@@H]2C)C(=C)C,9.377167,7.9749155
C[C@@H](CCC=C(C)C)C1CCC(=C)C=C1,9.284353,6.987322
C/C/1=C/CCC(=C)C2CC(C2CC1)(C)C,9.308841,7.319202
C/C=C(\C)/C(=O)OC,11.344904,5.785397
CC1=CSC(=N1)C(=O)C,11.366563,4.329815
CC[C@H]1CCC(=O)O1,9.412156,5.5718775
CCC[C@H]1CCC(=O)O1,9.010007,5.763929
CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.N,9.623599,7.5427017
CCCCCCCCC/C=C/CCCCCC,8.591611,5.8866897
CC(=C)/C=C/CCC/C(=C/CCC(C)(C=C)O)/C,9.166969,6.9855433
C/C=C/SSSC,8.725828,5.6528845
CC/C=C\C/C=C\C/C=C\CCCCCC=C,8.591321,6.151781
CCC/C=C\CCC(=O)OC,8.647772,6.002694
CC/C=C\C/C=C\CC=O,8.755448,6.175328
CCC/C=C\CCCOC(=O)C,8.727923,6.3568854
CC/C=C\CCCCOC(=O)CC(C)C,8.955524,6.382334
CC/C=C\CCCCOC(=O)C,8.724011,6.281197
C/C=C/SSCC=C,8.838369,6.343638
CC/C=C/CC(=O)C=C,8.866193,6.4048
CC/C=C/C=C/C(=O)C,8.852165,6.5182643
C/C=C/C1=CC(=C(C(=C1)OC)O)OC,11.076229,4.929461
C/C=C/C=C\CC/C=C/C(=O)NCC(C)C,8.674867,6.2468843
CC(=CCC/C(=C\COC=O)/C)C,9.126669,7.2574453
CCCCCCC1=CC=C(C=C1)/C=C/C(OC)OC,8.9115715,5.889451
COC1=C(C=CC(=C1)CC=C)OC(=O)/C=C/C2=CC=CC=C2,10.732121,5.0844407
CCCCCCCCCCCCCCCCCC(=O)O[C@@]1([C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)[C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO,8.204135,5.0556593
CCCCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H]([C@@H]([C@H](O[C@]1([C@@]2([C@H]([C@@H]([C@H](O2)CO)O)O)CO)OC(=O)CCCCCCCCCCCCCCCCC)CO)O)O,8.371998,6.0168076
CCOC(C)OCC(C)OC(C)OCC,8.720579,5.5114856
CCOC(C)OCC(COC(C)OCC)OC(C)OCC,8.768362,5.164477
CCCC/C=C/CCCC(=O)O,8.639772,6.0496097
CC1CCC(C(C1)OCC(CO)O)C(C)C,9.21552,4.128532
CCCCC/C=C\CCC=O,8.642623,5.9944124
C1CCCCCC(=O)CCC/C=C\CCCC1,8.748029,5.63473
C1CCC/C=C\CCCCCCC(=O)CCC1,8.778282,5.972858
CCCCC/C=C\CCCO,8.613241,5.972169
CC/C=C\CC(=O)OC,8.661658,6.177103
C/C=C(\C)/CSC,9.325635,6.826867
CCCCCCCC/C=C/COC(=O)C,8.625903,5.931605
CCCCCCCC/C=C\CCCCCCCC(=O)OCC,8.619874,5.804331
CCCC/C=C\CCCCCCCCCCCCOC(=O)C,8.640742,5.823699
CC/C=C\CCCCCOC(=O)C,8.72261,6.169045
CC(=CCC/C(=C/CCC(C)(C=C)OC(=O)C)/C)C,9.210145,7.0618877
CC(C)C(=O)OC(C)(CC/C=C(\C)/CCC=C(C)C)C=C,9.212577,7.115569
CCCC/C=C\CCCCCCOC(=O)C,8.675206,5.9182043
CC1=C(C(CCC1=O)(C)C)/C=C/C(=O)C,9.641933,6.41953
CC(C)/C=C(\C=O)/C1=CC=CC=C1,11.527159,5.480998
CC/C=C\CCOC,8.733632,6.2151985
CCCC/C=C\CCCCCCCCCC=O,8.6016865,5.809357
CCCC/C=C\CCCCCCCCCCCC=O,8.608927,5.8027854
CCCCCCCC/C=C\CCCCCCCC(=O)OC,8.594466,5.8201394
CCCC/C=C\CCO,8.596522,6.094313
C/C=C(\C)/C(=O)C,9.224382,7.010034
CCCCCCCC/C=C\CCCCCCCCOCCO,8.593661,5.950968
CCCCCCC/C=C/CO,8.596604,6.0998974
CCCCCCCCCC/C=C\CO,8.607727,5.930461
CCCCCCCCCCCCC/C=C\CCCCCCCC,8.596203,5.8148937
CCCC/C=C\CCCCO,8.655836,5.9270945
CC/C=C\CCOC(=O)OC,8.71073,6.321848
C/C=C/C(=O)OCC(C)C,9.176346,6.6907353
CC(/C=C(\C)/CCC=C(C)C)OC(=O)C,9.179461,7.065271
CC(=CCC/C(=C/COC)/C)C,9.179758,7.0330353
CC(=CCC/C(=C/CCC=O)/C)C,9.189781,6.9995
CC(=CCC/C(=C\C(=O)OC)/C)C,9.260635,6.911338
C/C=C/C(=O)OC1CCCCC1,10.262974,5.5868297
CC/C=C\CCOC(C)OCC,9.111219,6.655438
CCOC(C)OC/C=C(\C)/CCC=C(C)C,9.182601,7.0518193
CC/C=C\C=C\C=C,8.704087,6.1752186
CCCCCCC#CC(=O)OCC/C=C\CC,8.635789,5.961305
CCC/C=C/C(=O)OCC/C=C\CC,8.630939,6.1801825
CCCCCC#CC(=O)OCC/C=C\CC,8.644418,6.0560412
CCC/C=C/CC1CCCC1=O,8.798791,6.1232247
C/C(=C\CCC1(C2CC3C1(C3C2)C)C)/CO,9.358988,7.116589
CCCOC(=O)/C=C/C=C/C,8.767557,6.414518
CCOC(=O)/C=C/SC,9.444412,5.8843064
CCOC(=O)/C=C\SC,8.967607,6.0939426
CC1=C(C(CCC1)(C)C)C/C=C(\C)/C=O,9.445964,6.6821356
CC1=CC(=O)CC(C1/C=C/C(C)O)(C)C,9.32714,6.9219036
C/C(=C\C1=CC=CC=C1)/C(=O)C,11.63326,5.4375086
CC1CC=C(C(C1(C)C)/C=C/C(=O)C)C,9.435784,6.9056664
CC/C=C\CCOC(=O)C1=CC=CC=C1O,9.21715,6.7723155
CC1=CCCC(C1/C=C(\C)/C(=O)C)(C)C,9.469066,6.791137
CC1=C(C(CCC1)(C)C)/C=C(\C)/C(=O)C,9.481506,6.679253
C/C(=C\C1=CC=CC=C1)/C=O,11.6249485,5.2425094
CC1=CCCC(C1/C=C/C(=O)C(C)C)(C)C,9.4944105,6.8491693
CC(=O)O/C=C\C1=CC=CC=C1,11.243576,5.26265
C/C(=C/C1=CC=CC=C1)/C#N,11.923409,5.2031026
C[C@H](CC1=CC2=C(C=C1)OCO2)C=O,10.782817,4.956968
[B-]1(OO[B-](OO1)(O)O)(O)O.[Na+].[Na+],9.498411,5.7998996
C[C@@H](C=O)[C@@H]1CC[C@@](O1)(C)C=C,9.140875,6.2669888
C(=O)(N)/N=N/C(=O)N,13.008853,4.5923986
COC(=O)OC1CCC/C=C\CC1,9.009859,6.621095
CC(CC1=CC=CC=C1)(C=C)C#N,11.117857,4.7311745
CCOC(=O)C/C(=C/C(=O)[O-])/C(=O)[O-],10.020825,5.9952903
CC1(CCCCC1(C)O)C,9.188681,5.632897
CCC(=O)/C=C/C1C(C=CCC1(C)C)C,9.335736,7.2462783
CCOC(=O)CCCSC,8.833111,5.3020954
CCCC/C(=C\C)/C=O,8.957997,6.174327
CC1=C(CCO1)S.CC(=O)[O-],10.447626,5.5160394
CCCCCCC(CCCCCCCCCCC(=O)OCC(CC)CCCC)O,8.598051,5.591285
CC1=CCCC(C1/C=C/C2(C(O2)C(=O)OC)C)(C)C,10.741265,4.910584
C[C@H](C=O)C1=CC=CC=C1,10.799605,4.6725636
C[C@H]1CC[C@@H]([C@@H]1C(=O)O)[C@@H](C)C=O,7.9900527,4.5240808
C[C@H](C(=O)NC(=O)[C@H](CC(=O)O)N)NC1C(SC1(C)C)(C)C.C[C@H](C(=O)NC(=O)[C@H](CC(=O)O)N)NC1C(SC1(C)C)(C)C.O.O.O.O.O,5.6841297,4.0769854
CCCC/C(=C/C1=CC=CC=C1)/C=O,11.551142,5.2912703
CC(=CCC/C(=C/COC(=O)/C=C/C1=CC=CC=C1)/C)C,9.249098,6.904004
CCCCCCCC/C=C/CCCCCCCC(=O)N(C)CC(=O)O,8.539857,5.843999
CC1CCOC(O1)/C=C/C2=CC=CC=C2,10.525232,5.005521
C1CCCCC2COCC2/C=C\CCC1,8.830864,5.867859
C/C=C/C=C/COC(=O)C(C)C,8.986754,6.7419047
CC/C=C/CCCCO,8.637407,6.10558
CCCCCCC/C=C\C(=O)OCC,8.635485,5.9878926
[OH-].[OH-].[Ca+2],8.6729145,5.523199
C/C(=C\C1=CC=CO1)/C=O,11.486383,5.5539365
C1CC(OC1)COC(=O)/C=C/C2=CC=CC=C2,10.767715,5.0335417
CC1CC(=CC(C1/C=C/C(=O)C)C)C,9.458934,7.2942367
CC(C)[C@@]12CC[C@@]([C@@H]1C2)(C)O,9.649504,6.7226515
O=[Bi].Cl,8.715129,5.1383276
CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na],8.045145,4.7466087
C1CCCCCC(=O)CC/C=C\CCCC1,8.811405,5.7539024
CC/C=C(\C)/COC(=O)C,9.181396,7.273645
CC(=CCC/C(=C/CS)/C)C,9.327406,6.8461194
CCOC(C)/C=C/C1C(=CCCC1(C)C)C,9.437869,6.947429
CCCCCCCC/C=C/OC,8.608611,6.0377827
C/C=C(\C)/C(=O)OCC=C(C)C,9.184081,7.050806
CCC(C)C(=O)OC/C(=C/C)/C,9.216123,7.046014
CCCC/C=C/COC(=O)CC(C)C,8.693757,5.884712
CC/C=C/CCOC(CC)OC,8.782557,6.3509173
CCC/C=C/COC(=O)CC1CCCC1,8.670896,5.9081364
CC(C)CCCC(C)C/C=C/C(=O)C,9.1926985,7.0263686
CCCCC/C(=C/C1=CC=CC=C1)/C(OC)OC,11.477894,5.2583494
CC/C=C/CCC1CCC(=O)O1,8.847571,6.463491
C/C(=C\C1=CC=CC=C1)/CO,11.702318,5.3178186
CCOC(=O)CCCC=C,8.772878,5.530664
CC(=O)OCCC(C)(C)S,8.991594,5.6362696
COC1=CC=C(C=C1)CC2CC2,10.9448805,4.6166263
CCCCC[C@@H]1[C@@H](O1)/C=C/C=O,8.770943,6.2436824
CC1C2CCC(=CC2OC1=O)C,10.431979,5.115785
CCCCC/C=C\C=O,8.638153,6.0180216
CCCCC/C=C\C=C\C=O,8.625309,5.9102044
C[C@H]1CCC(C2C1=CCC(=C2)C)C(C)C,10.542956,4.6534443
CC1([C@@H](C2(CCC1C2)C)O)C,9.791882,4.635637
CCC(C)COC(=O)/C(=C\C)/C,9.24227,6.865697
CC1=CCC(CC1)C(C)(C)S,10.007668,5.387913
C[C@]1(CC[C@@H](C(O1)(C)C)O)C=C,9.124718,4.744359
CC/C=C\C=C\C(=O)C,8.774695,6.4213257
C[C@@]1(CC[C@H]2C[C@@H]1C2(C)C)O,9.436312,7.9585667
CC1([C@@H]2CC[C@@]3(C2)C(C1=C)CCC3=O)C,9.478486,7.9751577
CC1=CCC[C@]2(C1C[C@H](CC2)C(C)(C)O)C,9.419899,7.888864
C[C@]12CC[C@H](C1(C)C)C[C@H]2OC(=O)C3=CC=CC=C3,9.459123,8.0061035
CCCCCC(C(=O)C)O,8.603808,5.229224
CC/C=C/CC(C=C)O,8.749767,6.271717
C[C@]1(CC[C@@H](O1)C(C)(C)O)C=C,9.037744,6.8918133
C[C@@]1(CC[C@H](C(O1)(C)C)O)C=C,9.261345,4.5672407
CC1=C(C(=O)CC1(C)C)O,10.698668,4.896559
CC1=C(C(=C(C=C1)C)/C=C/C(=O)C)C,10.987874,5.060795
CC1=C(OC=C1)CC2C(O2)(C)C,9.427629,7.200428
CC1=CCC2(CC1C2(C)C)O,9.575927,7.6958346
CC(=CC/C=C(\C)/CC=O)C,9.18936,7.1606145
CC(=O)C(CC1=CC=CC=C1)O,10.902898,4.704613
CC(CC(=O)C)SC,8.734158,4.3291264
CCCCCCC(=O)CCC=O,8.64428,5.5873427
CC1C(=O)CC2(O1)C(=CC=CC2(C)C)C,9.685016,7.3315907
C1=CC=C(C=C1)/C=C\C=O,11.173078,4.867947
CC(=O)C1=CCCN1,10.743033,4.647068
CC(C)CC(=O)OC/C=C(/C)\CCC=C(C)C,9.194362,7.06191
CC(=CCCC(C)(C1CCC(O1)(C)C=C)O)C,9.184548,5.708521
CC[C@H](C)C(=O)OCC,8.914122,5.126823
